,bandgap,theory_data,expt_data,reduced_formula,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,prediction,pred_dist_to_ideal,cost_ratio
1196,0.0,1,0,VCu3(PO4)4,V1 Cu3 P4 O16,8.0,29.0,21.0,12.416666666666664,5.8888888888888875,8.0,46.0,87.0,41.0,81.75,7.416666666666668,87.0,15.9994,63.54600000000001,47.5466,25.894372833333332,13.193297111111116,15.9994,54.8,2183.0,2128.2,350.09625,404.66041666666666,54.8,5.0,16.0,11.0,14.75,1.75,16.0,2.0,4.0,2.0,2.5,0.6666666666666666,2.0,66.0,153.0,87.0,84.70833333333333,24.94444444444445,66.0,1.63,3.44,1.81,2.96375,0.6350000000000001,3.44,1.0,2.0,1.0,1.875,0.21875,2.0,0.0,4.0,4.0,3.1666666666666665,1.1111111111111112,4.0,0.0,10.0,10.0,1.375,2.2916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,6.416666666666668,1.1458333333333337,6.0,0.0,1.0,1.0,0.125,0.21875,0.0,0.0,3.0,3.0,1.8333333333333333,0.6111111111111112,2.0,0.0,7.0,7.0,0.2916666666666667,0.5590277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.25,0.6458333333333334,2.0,9.105,22.5702380952,13.4652380952,11.757539682533336,3.708604497344445,9.105,0.0,1.625,1.625,0.2708333333333333,0.4513888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,46.0,60.0,12.0,,,1
1197,0.0,1,0,Ba(BRh)2,Ba1 B2 Rh2,5.0,56.0,51.0,31.2,20.96,5.0,9.0,72.0,63.0,54.2,18.08,59.0,10.811,137.327,126.516,72.952,49.7128,10.811,1000.0,2348.0,1348.0,2034.0,413.6,2237.0,2.0,13.0,11.0,9.2,3.04,9.0,2.0,6.0,4.0,4.0,1.6,2.0,84.0,215.0,131.0,133.4,39.52,84.0,0.89,2.28,1.3899999999999997,1.906,0.4064,2.04,1.0,2.0,1.0,1.6,0.48,1.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,8.0,8.0,3.2,3.8400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.2,3.04,3.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.2,1.44,3.0,7.1725,63.59,56.4175,21.043000000000006,17.018800000000002,7.1725,0.0,1.524,1.524,0.6096,0.7315200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,202.2,28.96,166.0,,,1
1198,1.2437000000000005,1,0,BP,B1 P1,5.0,15.0,10.0,10.0,5.0,5.0,72.0,83.0,11.0,77.5,5.5,72.0,10.811,30.973762,20.162762,20.892381,10.081381,10.811,317.3,2348.0,2030.7,1332.65,1015.35,317.3,13.0,15.0,2.0,14.0,1.0,13.0,2.0,3.0,1.0,2.5,0.5,2.0,84.0,107.0,23.0,95.5,11.5,84.0,2.04,2.19,0.1499999999999999,2.115,0.07499999999999996,2.04,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,7.1725,22.5702380952,15.3977380952,14.8713690476,7.6988690476000015,7.1725,1.524,1.625,0.10099999999999998,1.5745,0.05049999999999999,1.524,0.0,0.0,0.0,0.0,0.0,0.0,2.0,166.0,164.0,84.0,82.0,2.0,,,1
1199,0.0,1,0,YbAl3,Yb1 Al3,13.0,70.0,57.0,27.25,21.375,13.0,39.0,73.0,34.0,64.5,12.75,73.0,26.9815386,173.054,146.0724614,63.49965395,54.777173025,26.9815386,933.47,1092.0,158.52999999999997,973.1025,59.44874999999996,933.47,3.0,13.0,10.0,10.5,3.75,13.0,3.0,6.0,3.0,3.75,1.125,3.0,121.0,187.0,66.0,137.5,24.75,121.0,1.26,1.61,0.3500000000000001,1.5225,0.1312500000000001,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,3.5,5.25,0.0,3.0,16.0,13.0,6.25,4.875,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.75,1.875,5.0,16.48,34.12,17.639999999999993,20.89,6.6149999999999975,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,,,1
1200,0.0,1,0,CeScO3,Ce1 Sc1 O3,8.0,58.0,50.0,20.6,15.12,8.0,11.0,87.0,76.0,57.4,35.52,87.0,15.9994,140.116,124.11660000000002,46.614022399999996,37.40079104,15.9994,54.8,1814.0,1759.2,609.88,666.096,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,204.0,138.0,114.4,58.08,66.0,1.12,3.44,2.32,2.56,1.0559999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,1.0,1.0,0.2,0.32,0.0,3.0,6.0,3.0,5.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,13.0,13.0,2.6,4.16,0.0,2.0,22.0,20.0,7.4,6.480000000000001,2.0,9.105,37.24,28.135,17.358,9.9036,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.27e-06,2.032e-06,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,,,1
1201,1.4688,1,0,YbTe,Yb1 Te1,52.0,70.0,18.0,61.0,9.0,52.0,39.0,90.0,51.0,64.5,25.5,39.0,127.6,173.054,45.45400000000001,150.327,22.727000000000004,127.6,722.66,1092.0,369.34,907.33,184.67,722.66,3.0,16.0,13.0,9.5,6.5,3.0,5.0,6.0,1.0,5.5,0.5,5.0,138.0,187.0,49.0,162.5,24.5,138.0,1.26,2.1,0.8400000000000001,1.6800000000000002,0.42,1.26,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,14.0,14.0,7.0,7.0,0.0,16.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,34.12,34.7633333333,0.6433333332999993,34.44166666664999,0.3216666666499997,34.12,0.0,0.464,0.464,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,188.5,36.5,152.0,,,1
1202,0.0,0,1,LiZn(Fe5O8)2,Li1 Zn1 Fe10 O16,3.0,30.0,27.0,15.035714285714285,8.900510204081634,8.0,1.0,87.0,86.0,71.85714285714286,17.30612244897959,87.0,6.941,65.38,58.43899999999999,31.670050000000003,19.675675,15.9994,54.8,1811.0,1756.2,719.0417857142858,779.9701530612248,54.8,1.0,16.0,15.0,12.464285714285715,4.040816326530614,16.0,2.0,4.0,2.0,2.7857142857142856,0.9540816326530612,2.0,66.0,132.0,66.0,93.78571428571428,31.755102040816325,66.0,0.98,3.44,2.46,2.713214285714286,0.8306122448979592,3.44,1.0,2.0,1.0,1.9642857142857144,0.06887755102040825,2.0,0.0,4.0,4.0,2.2857142857142856,1.9591836734693882,4.0,0.0,10.0,10.0,2.5,3.0357142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,6.75,1.2678571428571428,6.0,0.0,1.0,1.0,0.03571428571428571,0.06887755102040817,0.0,0.0,2.0,2.0,1.1428571428571428,0.9795918367346941,2.0,0.0,4.0,4.0,1.4285714285714286,1.836734693877551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.607142857142857,0.9948979591836736,2.0,9.105,16.5933333333,7.488333333299997,10.126190476189283,1.1670748299306122,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7538081428571429,0.9691818979591841,0.0,12.0,229.0,217.0,103.75,104.85714285714286,12.0,,,10
1203,0.0,1,0,Yb2SmS4,Yb2 Sm1 S4,16.0,70.0,54.0,38.0,25.142857142857146,16.0,23.0,88.0,65.0,64.71428571428571,26.612244897959183,88.0,32.065,173.054,140.989,89.24685714285715,65.35069387755102,32.065,388.36,1345.0,956.64,726.0628571428572,385.9461224489796,388.36,3.0,16.0,13.0,10.428571428571429,6.367346938775508,16.0,3.0,6.0,3.0,4.285714285714286,1.4693877551020411,3.0,105.0,198.0,93.0,141.71428571428572,41.95918367346939,105.0,1.17,2.58,1.41,2.001428571428572,0.6612244897959184,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,4.857142857142857,5.551020408163265,0.0,6.0,16.0,10.0,9.142857142857142,3.9183673469387763,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.1428571428571428,1.9591836734693882,0.0,0.0,8.0,8.0,2.2857142857142856,1.6326530612244896,2.0,25.786875,34.12,8.333124999999999,29.23107142857143,3.9362244897959178,25.786875,0.0,2.202,2.202,1.2582857142857142,1.0785306122448979,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,128.0,66.28571428571429,70.0,,,1
1204,0.95,0,1,SnSe,Sn1 Se1,34.0,50.0,16.0,42.0,8.0,34.0,80.0,89.0,9.0,84.5,4.5,80.0,78.96,118.71,39.75,98.835,19.875,78.96,494.0,505.08,11.079999999999984,499.54,5.539999999999992,494.0,14.0,16.0,2.0,15.0,1.0,14.0,4.0,5.0,1.0,4.5,0.5,4.0,120.0,139.0,19.0,129.5,9.5,120.0,1.96,2.55,0.5899999999999999,2.255,0.29499999999999993,1.96,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,25.92,33.285,7.364999999999995,29.6025,3.682499999999997,25.92,0.0,0.799,0.799,0.3995,0.3995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,141.0,127.0,77.5,63.5,14.0,,,10
1205,0.0,1,0,KTi5Se8,K1 Ti5 Se8,19.0,34.0,15.0,28.642857142857146,6.122448979591836,34.0,3.0,89.0,86.0,66.42857142857143,25.795918367346932,89.0,39.0983,78.96,39.86169999999999,65.00809285714286,15.945036734693876,78.96,336.53,1941.0,1604.47,999.5378571428572,672.4729591836738,494.0,1.0,16.0,15.0,10.642857142857142,6.122448979591836,16.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,203.0,83.0,140.21428571428572,23.102040816326532,120.0,0.82,2.55,1.73,2.0657142857142854,0.5534693877551019,2.55,1.0,2.0,1.0,1.9285714285714288,0.13265306122448978,2.0,0.0,4.0,4.0,2.2857142857142856,1.9591836734693882,4.0,0.0,10.0,10.0,6.428571428571429,4.081632653061225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,10.642857142857142,6.122448979591836,16.0,0.0,1.0,1.0,0.07142857142857142,0.13265306122448978,0.0,0.0,2.0,2.0,1.1428571428571428,0.9795918367346941,2.0,0.0,8.0,8.0,2.8571428571428568,3.673469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.071428571428571,2.8061224489795915,2.0,16.69,73.10666666670002,56.4166666667,25.99404761905,6.730374149664284,25.92,0.0,0.799,0.799,0.4565714285714286,0.3913469387755102,0.799,0.0,2.25333333333e-05,2.25333333333e-05,8.047619047607144e-06,1.0346938775494896e-05,0.0,14.0,229.0,215.0,93.64285714285714,91.0204081632653,14.0,,,1
1206,2.3401,1,0,LaVI5O16,La1 V1 I5 O16,8.0,57.0,49.0,20.565217391304348,17.4820415879017,8.0,13.0,96.0,83.0,83.95652173913044,9.470699432892248,87.0,15.9994,138.90547,122.90607,46.97216173913044,43.09253807183365,15.9994,54.8,2183.0,2128.2,269.00217391304346,298.02041587901715,54.8,3.0,17.0,14.0,15.173913043478262,1.9432892249527405,16.0,2.0,6.0,4.0,2.9130434782608696,1.2703213610586013,2.0,66.0,207.0,141.0,91.78260869565216,35.87145557655954,66.0,1.1,3.44,2.34,3.09,0.4869565217391304,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.869565217391304,0.67296786389414,4.0,0.0,10.0,10.0,2.347826086956522,3.3837429111531194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,14.0,8.217391304347826,3.818525519848772,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.608695652173913,0.5444234404536862,2.0,0.0,9.0,9.0,0.6956521739130435,1.2703213610586013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.3043478260869565,0.9905482041587901,2.0,9.105,43.015,33.91,17.854891304347824,12.595056710775044,9.105,0.0,1.062,1.062,0.2308695652173913,0.3613610586011343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,40.65217391304348,39.86389413988658,12.0,,,1
1207,0.33,0,1,TePb,Te1 Pb1,52.0,82.0,30.0,67.0,15.0,52.0,81.0,90.0,9.0,85.5,4.5,81.0,127.6,207.2,79.6,167.39999999999995,39.8,127.6,600.61,722.66,122.04999999999997,661.635,61.024999999999984,600.61,14.0,16.0,2.0,15.0,1.0,14.0,5.0,6.0,1.0,5.5,0.5,5.0,138.0,146.0,8.0,142.0,4.0,138.0,2.1,2.33,0.23,2.215,0.115,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.0,7.0,0.0,16.0,28.0,12.0,22.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,28.11,34.7633333333,6.6533333332999955,31.436666666649998,3.3266666666499987,28.11,0.0,0.464,0.464,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,188.5,36.5,152.0,,,10
1208,3.29,0,1,CuCl,Cu1 Cl1,17.0,29.0,12.0,23.0,6.0,17.0,64.0,94.0,30.0,79.0,15.0,64.0,35.453,63.54600000000001,28.093000000000004,49.4995,14.046499999999998,35.453,171.6,1357.77,1186.17,764.685,593.085,171.6,11.0,17.0,6.0,14.0,3.0,11.0,3.0,4.0,1.0,3.5,0.5,3.0,102.0,132.0,30.0,117.0,15.0,102.0,1.9,3.16,1.2600000000000002,2.53,0.6300000000000001,1.9,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,4.0,9.0,2.0,7.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,11.07,24.4975,13.427499999999998,17.783749999999994,6.713749999999999,11.07,0.0,2.4930000000000003,2.4930000000000003,1.2465,1.2465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,144.5,80.5,64.0,,,10
1209,0.0,1,0,Ca2MnAlO5,Ca2 Mn1 Al1 O5,8.0,25.0,17.0,13.111111111111107,5.703703703703702,8.0,7.0,87.0,80.0,63.77777777777778,27.85185185185185,87.0,15.9994,54.938045,38.938645,26.89695373333333,12.10839303703704,15.9994,54.8,1519.0,1464.2,550.718888888889,551.0209876543212,54.8,2.0,16.0,14.0,11.555555555555555,5.259259259259259,16.0,2.0,4.0,2.0,2.7777777777777777,0.8641975308641975,2.0,66.0,176.0,110.0,104.66666666666669,42.96296296296296,66.0,1.0,3.44,2.44,2.484444444444444,1.0617283950617284,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.333333333333333,1.8518518518518519,4.0,0.0,5.0,5.0,0.5555555555555556,0.9876543209876544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.888888888888889,1.7037037037037035,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666666666667,1.111111111111111,2.0,0.0,5.0,5.0,0.5555555555555556,0.9876543209876544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2222222222222223,1.2345679012345678,2.0,9.105,37.77,28.66500000000001,16.448065134100002,9.483512132822225,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,3.445785440611111e-05,6.125840783308641e-05,0.0,12.0,225.0,213.0,105.77777777777777,104.19753086419752,12.0,,,1
1210,0.0,0,1,Mn3(OF3)2,Mn3 O2 F6,8.0,25.0,17.0,13.181818181818182,6.446280991735537,9.0,52.0,93.0,41.0,80.72727272727273,15.669421487603302,93.0,15.9994,54.938045,38.938645,28.254850381818184,14.554469791735539,18.9984032,53.5,1519.0,1465.5,453.41818181818184,581.2264462809917,53.5,7.0,17.0,10.0,14.090909090909092,3.8677685950413214,17.0,2.0,4.0,2.0,2.5454545454545454,0.793388429752066,2.0,57.0,139.0,82.0,81.0,31.63636363636364,57.0,1.55,3.98,2.43,3.219090909090909,0.910413223140496,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.4545454545454546,1.884297520661157,5.0,0.0,5.0,5.0,1.3636363636363635,1.9834710743801656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.8181818181818175,0.2975206611570247,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9090909090909092,0.4958677685950413,1.0,0.0,5.0,5.0,1.3636363636363635,1.9834710743801656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.272727272727273,1.487603305785124,1.0,9.105,10.487586206900001,1.3825862068999992,9.810705329154548,0.3692077514975209,9.7075,0.0,1.97,1.97,1.0745454545454545,0.9768595041322314,1.97,0.0,0.000310120689655,0.000310120689655,8.457836990590909e-05,0.0001230230834995041,0.0,12.0,217.0,205.0,69.54545454545455,80.4297520661157,15.0,,,10
1211,0.25,0,1,Te2Ru,Te2 Ru1,44.0,52.0,8.0,49.33333333333334,3.555555555555556,52.0,56.0,90.0,34.0,78.66666666666667,15.111111111111107,90.0,101.07,127.6,26.53,118.75666666666666,11.791111111111116,127.6,722.66,2607.0,1884.34,1350.7733333333333,837.4844444444444,722.66,8.0,16.0,8.0,13.333333333333336,3.5555555555555562,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,146.0,8.0,140.66666666666666,3.555555555555552,138.0,2.1,2.2,0.10000000000000007,2.1333333333333333,0.04444444444444443,2.1,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,7.0,10.0,3.0,9.0,1.3333333333333333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,8.0,13.333333333333336,3.5555555555555562,16.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,2.0,2.0,1.3333333333333333,0.8888888888888891,2.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,13.51,34.7633333333,21.2533333333,27.678888888866663,9.445925925911107,34.7633333333,0.0,0.464,0.464,0.3093333333333333,0.20622222222222225,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,194.0,42.0,166.0,18.666666666666668,152.0,,,10
1212,0.0,0,1,Te2MoWS2,Te2 Mo1 W1 S2,16.0,74.0,58.0,42.0,17.333333333333332,16.0,50.0,90.0,40.0,76.16666666666667,17.11111111111111,88.0,32.065,183.84,151.775,99.855,46.49166666666667,32.065,388.36,3695.0,3306.64,1468.84,1217.7733333333333,388.36,6.0,16.0,10.0,12.666666666666664,4.4444444444444455,16.0,3.0,6.0,3.0,4.5,1.0,3.0,105.0,162.0,57.0,133.66666666666666,19.111111111111114,105.0,2.1,2.58,0.48,2.313333333333333,0.19333333333333327,2.1,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,10.0,10.0,4.833333333333333,3.5,0.0,0.0,14.0,14.0,2.333333333333333,3.888888888888889,0.0,6.0,20.0,14.0,11.666666666666664,5.666666666666668,6.0,0.0,1.0,1.0,0.16666666666666666,0.2777777777777778,0.0,0.0,2.0,2.0,1.3333333333333333,0.8888888888888891,2.0,0.0,6.0,6.0,1.8333333333333333,2.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.333333333333333,1.777777777777778,2.0,15.69,34.7633333333,19.0733333333,25.473402777766665,6.402268518511112,25.786875,0.0,2.202,2.202,0.8886666666666666,0.8755555555555556,0.464,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,150.33333333333334,53.555555555555536,70.0,,,10
1213,2.1,0,1,GaSe,Ga1 Se1,31.0,34.0,3.0,32.5,1.5,31.0,74.0,89.0,15.0,81.5,7.5,74.0,69.723,78.96,9.236999999999997,74.3415,4.618499999999997,69.723,302.91,494.0,191.09,398.455,95.545,302.91,13.0,16.0,3.0,14.5,1.5,13.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,122.0,2.0,121.0,1.0,120.0,1.81,2.55,0.7399999999999998,2.18,0.3699999999999999,1.81,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.5,1.5,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,3.0,14.5,1.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.5,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.5,1.5,2.0,18.8575,25.92,7.0625,22.38875,3.53125,18.8575,0.0,0.799,0.799,0.3995,0.3995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,64.0,50.0,39.0,25.0,14.0,,,10
